city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,32.26,39.26,32.26,32.26,70,1008,Clouds,mây đen u ám,3.13,240,87,10000,2026-07-17 13:10:04,2026-07-17
Bien Hoa,VN,32.24,39.24,32.24,32.24,65,1009,Clouds,mây đen u ám,3.35,276,96,10000,2026-07-17 13:10:04,2026-07-17
Vung Tau,VN,29.21,33.59,29.21,29.21,72,1009,Clouds,mây đen u ám,3.92,176,98,10000,2026-07-17 13:10:04,2026-07-17
Thu Dau Mot,VN,32.28,39.28,32.28,32.28,70,1009,Clouds,mây đen u ám,2.09,240,96,10000,2026-07-17 13:10:05,2026-07-17
Ba Ria,VN,31.57,37.25,31.57,31.57,64,1009,Clouds,mây đen u ám,3.95,249,94,10000,2026-07-17 13:10:05,2026-07-17
