city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,34.48,41.48,34.48,34.48,63,1008,Clouds,mây thưa,4.02,237,16,10000,2026-07-19 13:24:51,2026-07-19
Bien Hoa,VN,34.46,40.94,34.46,34.46,54,1008,Clouds,mây thưa,4.09,267,16,10000,2026-07-19 13:24:51,2026-07-19
Vung Tau,VN,28.65,33.4,28.65,28.65,78,1009,Clear,bầu trời quang đãng,6.78,171,5,10000,2026-07-19 13:24:51,2026-07-19
Thu Dau Mot,VN,34.5,41.5,34.5,34.5,63,1008,Clouds,mây thưa,4.33,262,11,10000,2026-07-19 13:24:51,2026-07-19
Ba Ria,VN,31.45,36.96,31.45,31.45,64,1008,Clouds,mây rải rác,4.15,193,33,10000,2026-07-19 13:24:51,2026-07-19
