city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,31.15,38.15,31.15,31.15,75,1008,Clouds,mây đen u ám,0.89,290,100,10000,2026-06-10 15:02:23,2026-06-10
Bien Hoa,VN,31.13,37.95,31.13,31.13,70,1008,Clouds,mây đen u ám,2.94,256,100,10000,2026-06-10 15:02:23,2026-06-10
Vung Tau,VN,29.11,34.83,29.11,29.11,79,1008,Clouds,mây đen u ám,5.96,179,100,10000,2026-06-10 15:02:23,2026-06-10
Thu Dau Mot,VN,31.17,38.17,31.17,31.17,75,1008,Clouds,mây đen u ám,3.16,241,100,10000,2026-06-10 15:02:23,2026-06-10
Ba Ria,VN,30.48,36.79,30.48,30.48,72,1008,Clouds,mây đen u ám,3.46,189,100,10000,2026-06-10 15:02:24,2026-06-10
