city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,31.71,38.71,31.71,31.71,74,1010,Clouds,mây đen u ám,2.24,208,91,10000,2026-07-15 13:09:25,2026-07-15
Bien Hoa,VN,31.69,37.24,31.69,31.69,63,1010,Clouds,mây đen u ám,4.53,255,97,10000,2026-07-15 13:09:25,2026-07-15
Vung Tau,VN,28.63,32.8,28.63,28.63,75,1011,Clouds,mây đen u ám,3.98,225,86,10000,2026-07-15 13:09:25,2026-07-15
Thu Dau Mot,VN,31.73,38.73,31.73,31.73,74,1010,Clouds,mây đen u ám,4.62,247,97,10000,2026-07-15 13:09:26,2026-07-15
Ba Ria,VN,30.53,36.09,30.53,30.53,69,1011,Clouds,mây cụm,3.96,239,80,10000,2026-07-15 13:09:26,2026-07-15
