city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,28.93,34.34,28.93,29.01,79,1009,Clouds,mây cụm,2.24,170,71,10000,2026-09-14 16:26:23,2026-09-14
Bien Hoa,VN,28.91,34.07,28.91,28.99,78,1009,Clouds,mây cụm,3.84,176,83,10000,2026-09-14 16:26:23,2026-09-14
Vung Tau,VN,27.65,31.11,27.65,27.65,79,1009,Rain,mưa nhẹ,3.92,151,54,10000,2026-09-14 16:26:23,2026-09-14
Thu Dau Mot,VN,29.03,34.61,28.95,29.03,79,1009,Rain,mưa nhẹ,1.54,180,87,10000,2026-09-14 16:26:23,2026-09-14
Ba Ria,VN,28.48,32.79,28.48,28.48,77,1009,Rain,mưa nhẹ,3.76,160,62,10000,2026-09-14 16:26:23,2026-09-14
