city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,28.37,34.54,28.37,29.01,88,1007,Rain,mưa cường độ nặng,2.06,170,100,7443,2026-09-13 15:40:23,2026-09-13
Bien Hoa,VN,28.35,33.53,28.35,28.99,83,1008,Rain,mưa vừa,3.88,172,100,7307,2026-09-13 15:40:23,2026-09-13
Vung Tau,VN,27.53,31.34,27.53,27.53,83,1008,Rain,mưa nhẹ,7.38,183,88,10000,2026-09-13 15:40:23,2026-09-13
Thu Dau Mot,VN,29.03,35.73,28.39,29.03,84,1008,Rain,mưa vừa,2.06,170,99,5942,2026-09-13 15:40:23,2026-09-13
Ba Ria,VN,28.15,32.64,28.15,28.15,81,1008,Rain,mưa nhẹ,4.9,182,97,6570,2026-09-13 15:40:23,2026-09-13
