city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,34.56,39.65,34.56,34.56,50,1006,Clouds,mây đen u ám,4.49,283,100,10000,2026-06-25 14:37:02,2026-06-25
Bien Hoa,VN,33.15,38.49,33.15,33.15,56,1006,Rain,mưa nhẹ,3.81,261,100,10000,2026-06-25 14:37:02,2026-06-25
Vung Tau,VN,29.25,35.21,29.25,29.25,79,1006,Clouds,mây đen u ám,6.43,187,100,10000,2026-06-25 14:37:02,2026-06-25
Thu Dau Mot,VN,33.34,38.94,33.34,33.34,56,1006,Clouds,mây đen u ám,4.54,264,100,10000,2026-06-25 14:37:02,2026-06-25
Ba Ria,VN,30.03,35.86,30.03,30.03,73,1006,Clouds,mây đen u ám,3.97,175,100,10000,2026-06-25 14:37:02,2026-06-25
