city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,34.48,41.48,34.48,34.48,62,1006,Clouds,mây cụm,1.79,167,81,10000,2026-06-26 14:43:59,2026-06-26
Bien Hoa,VN,34.46,41.46,34.46,34.46,58,1006,Clouds,mây đen u ám,3.6,245,100,10000,2026-06-26 14:43:59,2026-06-26
Vung Tau,VN,29.84,35.61,29.84,29.84,74,1007,Clouds,mây đen u ám,6.71,189,100,10000,2026-06-26 14:43:59,2026-06-26
Thu Dau Mot,VN,34.5,41.5,34.5,34.5,62,1006,Clouds,mây đen u ám,4.96,245,96,10000,2026-06-26 14:44:00,2026-06-26
Ba Ria,VN,30.64,36.37,30.64,30.64,69,1007,Clouds,mây đen u ám,4.23,190,100,10000,2026-06-26 14:44:00,2026-06-26
