city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,31.15,38.15,31.15,31.15,74,1007,Clouds,mây đen u ám,3.13,178,100,10000,2026-07-03 13:55:32,2026-07-03
Bien Hoa,VN,31.13,38.13,31.13,31.13,73,1007,Clouds,mây đen u ám,6.54,231,98,10000,2026-07-03 13:55:32,2026-07-03
Vung Tau,VN,28.42,32.47,28.42,28.42,76,1008,Clouds,mây đen u ám,6.26,241,99,10000,2026-07-03 13:55:32,2026-07-03
Thu Dau Mot,VN,31.17,38.17,31.17,31.17,74,1007,Clouds,mây đen u ám,7.33,230,99,10000,2026-07-03 13:55:32,2026-07-03
Ba Ria,VN,27.71,31.8,27.71,27.71,83,1008,Clouds,mây đen u ám,3.99,236,100,10000,2026-07-03 13:55:32,2026-07-03
