city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,31.71,38.71,31.71,31.71,72,1007,Clouds,mây đen u ám,0.89,234,100,10000,2026-08-10 12:18:57,2026-08-10
Bien Hoa,VN,31.69,38.69,31.69,31.69,68,1007,Clouds,mây đen u ám,5.09,272,100,10000,2026-08-10 12:18:57,2026-08-10
Vung Tau,VN,28.88,32.83,28.88,28.88,72,1007,Clouds,mây đen u ám,8.74,251,100,10000,2026-08-10 12:18:57,2026-08-10
Thu Dau Mot,VN,31.73,38.73,31.73,31.73,72,1007,Clouds,mây đen u ám,6.28,273,100,10000,2026-08-10 12:18:57,2026-08-10
Ba Ria,VN,29.75,34.44,29.75,29.75,70,1007,Clouds,mây đen u ám,6.26,257,100,10000,2026-08-10 12:18:57,2026-08-10
