city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,30.04,36.68,30.04,30.04,76,1009,Clouds,mây đen u ám,2.24,150,100,10000,2026-06-14 15:10:10,2026-06-14
Bien Hoa,VN,30.02,35.83,30.02,30.02,73,1008,Clouds,mây đen u ám,4.05,164,85,10000,2026-06-14 15:10:10,2026-06-14
Vung Tau,VN,29.33,34.09,29.33,29.33,73,1008,Clouds,mây cụm,6.44,194,68,10000,2026-06-14 15:10:10,2026-06-14
Thu Dau Mot,VN,30.06,36.73,30.06,30.06,76,1009,Clouds,mây đen u ám,3.08,154,100,10000,2026-06-14 15:10:10,2026-06-14
Ba Ria,VN,30.89,36.73,30.89,30.89,68,1008,Clouds,mây thưa,5.29,195,24,10000,2026-06-14 15:10:10,2026-06-14
