city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,27.82,32.7,27.82,28.01,87,1007,Clouds,mây cụm,3.09,200,75,10000,2026-05-16T17:52:18.052196+00:00,2026-05-16
Hanoi,VN,28.0,34.1,28.0,28.0,92,1005,Rain,mưa nhẹ,1.66,171,100,10000,2026-05-16T17:52:18.216337+00:00,2026-05-16
Da Nang,VN,25.99,25.99,25.99,25.99,94,1006,Clouds,mây cụm,0.51,220,75,10000,2026-05-16T17:52:18.380529+00:00,2026-05-16
Can Tho,VN,26.99,30.6,26.99,26.99,89,1007,Rain,mưa vừa,1.54,0,40,10000,2026-05-16T17:52:18.539664+00:00,2026-05-16
Hue,VN,27.06,29.68,27.06,27.06,78,1005,Clouds,mây cụm,2.06,180,75,10000,2026-05-16T17:52:18.702352+00:00,2026-05-16
