city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,33.93,40.93,33.93,33.93,62,1009,Clouds,mây đen u ám,3.13,333,91,10000,2026-07-16 13:11:43,2026-07-16
Bien Hoa,VN,33.91,40.91,33.91,33.91,58,1009,Clouds,mây đen u ám,4.2,277,94,10000,2026-07-16 13:11:43,2026-07-16
Vung Tau,VN,29.72,34.59,29.72,29.72,71,1010,Clouds,mây cụm,5.73,177,76,10000,2026-07-16 13:11:43,2026-07-16
Thu Dau Mot,VN,33.95,40.95,33.95,33.95,62,1009,Clouds,mây đen u ám,4.62,269,94,10000,2026-07-16 13:11:43,2026-07-16
Ba Ria,VN,32.0,37.69,32.0,32.0,62,1010,Clouds,mây đen u ám,3.8,226,88,10000,2026-07-16 13:11:44,2026-07-16
