city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,34.48,41.48,34.48,34.48,65,1006,Clouds,mây đen u ám,2.68,108,100,10000,2026-06-05 15:01:45,2026-06-05
Bien Hoa,VN,34.46,41.46,34.46,34.46,57,1006,Clouds,mây đen u ám,4.94,251,99,10000,2026-06-05 15:01:45,2026-06-05
Vung Tau,VN,28.86,34.15,28.86,28.86,79,1007,Clouds,mây đen u ám,8.16,187,100,10000,2026-06-05 15:01:45,2026-06-05
Thu Dau Mot,VN,34.5,41.5,34.5,34.5,65,1006,Clouds,mây đen u ám,5.63,252,99,10000,2026-06-05 15:01:45,2026-06-05
Ba Ria,VN,30.67,36.45,30.67,30.67,69,1007,Clouds,mây đen u ám,5.61,190,98,10000,2026-06-05 15:01:45,2026-06-05
