city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,32.96,39.96,32.96,32.96,69,1008,Rain,mưa nhẹ,6.11,254,100,10000,2026-08-09 11:57:21,2026-08-09
Bien Hoa,VN,29.46,33.97,29.46,29.46,71,1008,Clouds,mây đen u ám,5.73,261,100,10000,2026-08-09 11:57:22,2026-08-09
Vung Tau,VN,30.66,37.56,30.66,30.66,73,1008,Rain,mưa nhẹ,7.38,251,100,10000,2026-08-09 11:57:22,2026-08-09
Thu Dau Mot,VN,29.5,35.92,29.5,29.5,79,1008,Clouds,mây đen u ám,6.56,261,100,10000,2026-08-09 11:57:22,2026-08-09
Ba Ria,VN,31.76,38.76,31.76,31.76,68,1007,Rain,mưa nhẹ,6.61,258,100,10000,2026-08-09 11:57:22,2026-08-09
