city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,33.01,40.01,33.01,33.01,62,1006,Rain,mưa vừa,4.12,340,99,10000,2026-09-21 16:28:31,2026-09-21
Bien Hoa,VN,32.99,39.99,32.99,32.99,70,1007,Rain,mưa nhẹ,2.24,70,99,10000,2026-09-21 16:28:32,2026-09-21
Vung Tau,VN,27.84,30.87,27.84,27.84,74,1008,Rain,mưa nhẹ,2.58,309,94,10000,2026-09-21 16:28:32,2026-09-21
Thu Dau Mot,VN,33.03,40.03,33.03,33.03,62,1006,Rain,mưa nhẹ,4.12,340,98,10000,2026-09-21 16:28:32,2026-09-21
Ba Ria,VN,28.45,32.04,28.45,28.45,73,1008,Clouds,mây đen u ám,2.04,325,85,10000,2026-09-21 16:28:32,2026-09-21
