city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,32.26,39.26,32.26,32.26,70,1006,Rain,mưa nhẹ,0.89,258,99,10000,2026-08-01 13:22:17,2026-08-01
Bien Hoa,VN,32.24,39.24,32.24,32.24,68,1006,Rain,mưa nhẹ,3.49,215,100,10000,2026-08-01 13:22:17,2026-08-01
Vung Tau,VN,27.93,31.48,27.93,27.93,77,1007,Rain,mưa nhẹ,4.31,179,100,10000,2026-08-01 13:22:17,2026-08-01
Thu Dau Mot,VN,32.28,39.28,32.28,32.28,70,1006,Rain,mưa nhẹ,4.26,224,100,7546,2026-08-01 13:22:17,2026-08-01
Ba Ria,VN,30.2,35.28,30.2,30.2,69,1007,Clouds,mây đen u ám,3.51,194,100,10000,2026-08-01 13:22:17,2026-08-01
