city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date
Ho Chi Minh City,VN,29.48,36.48,29.48,30.01,84,1008,Clouds,mây rải rác,2.57,190,40,10000,2026-05-18T13:58:11.070317+00:00,2026-05-18
Bien Hoa,VN,29.46,36.05,29.46,29.99,80,1008,Clouds,mây đen u ám,3.93,158,100,10000,2026-05-18T13:58:11.164329+00:00,2026-05-18
Vung Tau,VN,28.56,33.36,28.56,28.56,79,1008,Clouds,mây đen u ám,7.55,186,100,8255,2026-05-18T13:58:11.257083+00:00,2026-05-18
Thu Dau Mot,VN,30.03,37.03,29.5,30.03,84,1008,Clouds,mây rải rác,2.57,190,40,10000,2026-05-18T13:58:11.347487+00:00,2026-05-18
Ba Ria,VN,28.09,32.65,28.09,28.09,82,1008,Clouds,mây đen u ám,3.51,172,100,10000,2026-05-18T13:58:11.441760+00:00,2026-05-18
