city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.9,40.9,33.9,33.9,64,1006,Clouds,mây đen u ám,2.68,197,100,10000,2026-06-27 13:47:45,2026-06-27,31.2,nóng
Bien Hoa,VN,33.9,40.9,33.9,33.9,59,1006,Clouds,mây đen u ám,3.98,244,100,10000,2026-06-27 13:47:45,2026-06-27,31.1,nóng
Vung Tau,VN,29.6,34.9,29.6,29.6,74,1006,Clouds,mây đen u ám,6.51,188,99,10000,2026-06-27 13:47:45,2026-06-27,27.1,mát
Thu Dau Mot,VN,34.0,41.0,34.0,34.0,65,1006,Clouds,mây đen u ám,3.78,230,100,10000,2026-06-27 13:47:45,2026-06-27,31.3,nóng
Ba Ria,VN,31.0,36.0,31.0,31.0,65,1006,Clouds,mây đen u ám,4.54,200,100,10000,2026-06-27 13:47:45,2026-06-27,28.3,nóng
