city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,32.8,39.8,32.8,32.8,74,1005,Clouds,mây đen u ám,2.68,156,100,10000,2026-06-29 15:52:00,2026-06-29,30.3,nóng
Bien Hoa,VN,32.8,39.8,32.8,32.8,69,1005,Clouds,mây đen u ám,4.71,221,100,10000,2026-06-29 15:52:00,2026-06-29,30.2,nóng
Vung Tau,VN,29.8,35.6,29.8,29.8,74,1005,Rain,mưa nhẹ,3.16,217,100,8134,2026-06-29 15:52:00,2026-06-29,27.3,mát
Thu Dau Mot,VN,32.8,39.8,32.8,32.8,74,1004,Clouds,mây đen u ám,4.8,217,100,10000,2026-06-29 15:52:00,2026-06-29,30.3,nóng
Ba Ria,VN,30.8,36.8,30.8,30.8,69,1005,Clouds,mây đen u ám,3.79,239,99,10000,2026-06-29 15:52:00,2026-06-29,28.2,nóng
