city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.9,40.9,33.9,33.9,62,1009,Clouds,mây đen u ám,3.13,333,91,10000,2026-07-16 13:11:43,2026-07-16,31.1,nóng
Bien Hoa,VN,33.9,40.9,33.9,33.9,58,1009,Clouds,mây đen u ám,4.2,277,94,10000,2026-07-16 13:11:43,2026-07-16,31.1,nóng
Vung Tau,VN,29.7,34.6,29.7,29.7,71,1010,Clouds,mây cụm,5.73,177,76,10000,2026-07-16 13:11:43,2026-07-16,27.1,mát
Thu Dau Mot,VN,34.0,41.0,34.0,34.0,62,1009,Clouds,mây đen u ám,4.62,269,94,10000,2026-07-16 13:11:43,2026-07-16,31.2,nóng
Ba Ria,VN,32.0,37.7,32.0,32.0,62,1010,Clouds,mây đen u ám,3.8,226,88,10000,2026-07-16 13:11:44,2026-07-16,29.2,nóng
