city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,29.5,36.5,29.5,30.0,85,1008,Clouds,mây rải rác,2.57,190,40,10000,2026-05-18 13:53:10.068081+00:00,2026-05-18,27.2,mát
Bien Hoa,VN,29.5,36.0,29.5,30.0,80,1008,Clouds,mây đen u ám,3.93,158,100,10000,2026-05-18 13:53:10.159550+00:00,2026-05-18,27.1,mát
Vung Tau,VN,28.6,33.4,28.6,28.6,79,1008,Clouds,mây đen u ám,7.55,186,100,8255,2026-05-18 13:53:10.256758+00:00,2026-05-18,26.2,mát
Thu Dau Mot,VN,30.0,37.0,29.5,30.0,84,1008,Clouds,mây rải rác,2.57,190,40,10000,2026-05-18 13:53:10.347273+00:00,2026-05-18,27.7,nóng
Ba Ria,VN,28.1,32.6,28.1,28.1,82,1008,Clouds,mây đen u ám,3.51,172,100,10000,2026-05-18 13:53:10.453202+00:00,2026-05-18,25.8,mát
