city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.0,36.4,30.0,30.0,75,1007,Clouds,mây đen u ám,0.89,269,100,10000,2026-08-07 12:28:48,2026-08-07,27.5,nóng
Bien Hoa,VN,30.0,35.1,30.0,30.0,70,1007,Clouds,mây đen u ám,5.34,246,100,10000,2026-08-07 12:28:48,2026-08-07,27.4,nóng
Vung Tau,VN,30.2,36.8,30.2,30.2,75,1008,Rain,mưa nhẹ,4.93,214,100,10000,2026-08-07 12:28:48,2026-08-07,27.7,nóng
Thu Dau Mot,VN,30.1,36.5,30.1,30.1,75,1007,Clouds,mây đen u ám,5.74,247,100,10000,2026-08-07 12:28:49,2026-08-07,27.6,nóng
Ba Ria,VN,31.4,38.4,31.4,31.4,69,1008,Rain,mưa nhẹ,5.07,227,100,10000,2026-08-07 12:28:49,2026-08-07,28.8,nóng
