city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.0,40.0,33.0,33.0,69,1008,Rain,mưa nhẹ,6.11,254,100,10000,2026-08-09 11:57:21,2026-08-09,30.4,nóng
Bien Hoa,VN,29.5,34.0,29.5,29.5,71,1008,Clouds,mây đen u ám,5.73,261,100,10000,2026-08-09 11:57:22,2026-08-09,26.9,mát
Vung Tau,VN,30.7,37.6,30.7,30.7,73,1008,Rain,mưa nhẹ,7.38,251,100,10000,2026-08-09 11:57:22,2026-08-09,28.2,nóng
Thu Dau Mot,VN,29.5,35.9,29.5,29.5,79,1008,Clouds,mây đen u ám,6.56,261,100,10000,2026-08-09 11:57:22,2026-08-09,27.1,mát
Ba Ria,VN,31.8,38.8,31.8,31.8,68,1007,Rain,mưa nhẹ,6.61,258,100,10000,2026-08-09 11:57:22,2026-08-09,29.2,nóng
