city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,34.5,41.5,34.5,34.5,63,1008,Clouds,mây đen u ám,2.68,203,100,10000,2026-06-06 13:49:01,2026-06-06,31.8,nóng
Bien Hoa,VN,34.5,41.5,34.5,34.5,57,1008,Clouds,mây đen u ám,3.8,255,100,10000,2026-06-06 13:49:01,2026-06-06,31.6,nóng
Vung Tau,VN,30.1,36.4,30.1,30.1,74,1009,Clouds,mây đen u ám,7.02,184,100,10000,2026-06-06 13:49:01,2026-06-06,27.6,nóng
Thu Dau Mot,VN,34.5,41.5,34.5,34.5,63,1008,Clouds,mây đen u ám,4.51,250,100,10000,2026-06-06 13:49:01,2026-06-06,31.8,nóng
Ba Ria,VN,32.6,39.1,32.6,32.6,62,1009,Clouds,mây đen u ám,4.9,196,98,10000,2026-06-06 13:49:01,2026-06-06,29.8,nóng
