city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.9,40.9,33.9,34.0,65,1006,Rain,mưa nhẹ,5.14,260,40,10000,2026-05-27 14:58:00,2026-05-27,31.2,nóng
Bien Hoa,VN,33.9,38.5,33.9,34.0,51,1006,Rain,mưa vừa,1.66,232,100,10000,2026-05-27 14:58:00,2026-05-27,30.9,nóng
Vung Tau,VN,30.4,36.7,30.4,30.4,73,1007,Clouds,mây đen u ám,5.64,184,100,10000,2026-05-27 14:58:00,2026-05-27,27.9,nóng
Thu Dau Mot,VN,34.0,40.3,34.0,34.0,55,1006,Rain,mưa nhẹ,5.14,260,40,10000,2026-05-27 14:58:00,2026-05-27,31.1,nóng
Ba Ria,VN,31.7,37.9,31.7,31.7,65,1007,Clouds,mây đen u ám,3.72,195,100,10000,2026-05-27 14:58:00,2026-05-27,29.0,nóng
