city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.0,37.0,30.0,32.0,77,1005,Rain,mưa nhẹ,7.2,240,100,10000,2026-09-09 15:31:27,2026-09-09,27.6,nóng
Bien Hoa,VN,30.0,35.6,30.0,32.0,72,1006,Clouds,mây đen u ám,2.82,274,100,10000,2026-09-09 15:31:27,2026-09-09,27.5,nóng
Vung Tau,VN,29.0,33.6,29.0,29.0,75,1006,Clouds,mây đen u ám,5.24,221,100,10000,2026-09-09 15:31:27,2026-09-09,26.5,mát
Thu Dau Mot,VN,32.0,39.0,30.1,32.0,66,1006,Clouds,mây đen u ám,7.2,240,100,10000,2026-09-09 15:31:27,2026-09-09,29.3,nóng
Ba Ria,VN,28.7,33.3,28.7,28.7,77,1006,Rain,mưa nhẹ,2.4,229,100,10000,2026-09-09 15:31:27,2026-09-09,26.3,mát
