city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.0,36.7,30.0,30.0,76,1010,Rain,mưa nhẹ,3.09,200,0,10000,2026-05-25 21:09:04,2026-05-25,27.5,nóng
Bien Hoa,VN,30.0,35.6,30.0,30.0,72,1010,Rain,mưa nhẹ,4.53,220,100,10000,2026-05-25 21:09:04,2026-05-25,27.5,nóng
Vung Tau,VN,29.6,35.5,29.6,29.6,76,1009,Clouds,mây đen u ám,7.61,208,92,10000,2026-05-25 21:09:04,2026-05-25,27.1,mát
Thu Dau Mot,VN,30.0,35.1,30.0,30.1,70,1010,Clear,bầu trời quang đãng,3.09,200,0,10000,2026-05-25 21:09:04,2026-05-25,27.4,nóng
Ba Ria,VN,30.0,36.2,30.0,30.0,74,1010,Clouds,mây cụm,4.39,209,81,10000,2026-05-25 21:09:04,2026-05-25,27.5,nóng
