city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,32.8,39.8,32.0,32.8,69,1007,Clouds,mây cụm,7.2,270,71,10000,2026-08-13 12:28:22,2026-08-13,30.2,nóng
Bien Hoa,VN,32.8,39.8,32.0,32.8,67,1007,Clouds,mây cụm,6.12,279,75,10000,2026-08-13 12:28:23,2026-08-13,30.1,nóng
Vung Tau,VN,30.5,36.1,30.5,30.5,69,1007,Clouds,mây đen u ám,5.82,273,99,10000,2026-08-13 12:28:23,2026-08-13,27.9,nóng
Thu Dau Mot,VN,32.0,39.0,32.0,32.8,70,1007,Clouds,mây cụm,7.2,270,75,10000,2026-08-13 12:28:23,2026-08-13,29.4,nóng
Ba Ria,VN,32.1,38.7,32.1,32.1,64,1007,Clouds,mây đen u ám,5.21,274,92,10000,2026-08-13 12:28:23,2026-08-13,29.4,nóng
