city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,25.6,26.6,25.6,26.0,92,1006,Rain,mưa vừa,4.12,290,100,10000,2026-09-22 15:56:12,2026-09-22,23.5,mát
Bien Hoa,VN,25.6,26.5,25.6,26.0,89,1006,Rain,mưa cường độ nặng,3.17,175,100,4670,2026-09-22 15:56:12,2026-09-22,23.4,mát
Vung Tau,VN,26.8,29.6,26.8,26.8,85,1007,Rain,mưa cường độ nặng,3.54,169,100,9703,2026-09-22 15:56:12,2026-09-22,24.5,mát
Thu Dau Mot,VN,26.0,26.0,25.6,26.0,100,1006,Rain,mưa vừa,4.12,290,100,10000,2026-09-22 15:56:12,2026-09-22,24.0,mát
Ba Ria,VN,27.6,31.6,27.6,27.6,83,1007,Rain,mưa cường độ nặng,2.8,159,100,7027,2026-09-22 15:56:12,2026-09-22,25.3,mát
