city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,31.0,37.6,31.0,31.0,70,1009,Clouds,mây đen u ám,7.72,260,100,10000,2026-08-18 11:27:52,2026-08-18,28.4,nóng
Bien Hoa,VN,31.0,38.0,31.0,31.0,79,1009,Rain,mưa nhẹ,4.94,252,100,10000,2026-08-18 11:27:52,2026-08-18,28.6,nóng
Vung Tau,VN,28.8,33.4,28.8,28.8,76,1010,Clouds,mây đen u ám,8.66,254,100,10000,2026-08-18 11:27:52,2026-08-18,26.3,mát
Thu Dau Mot,VN,31.0,37.7,31.0,31.0,70,1009,Clouds,mây đen u ám,7.72,260,100,10000,2026-08-18 11:27:52,2026-08-18,28.4,nóng
Ba Ria,VN,30.0,35.7,30.0,30.0,73,1009,Clouds,mây đen u ám,6.69,255,100,10000,2026-08-18 11:27:52,2026-08-18,27.5,nóng
