city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.6,37.6,30.6,30.6,77,1008,Clouds,mây đen u ám,2.04,196,100,10000,2026-06-13 14:41:33,2026-06-13,28.2,nóng
Bien Hoa,VN,31.1,35.1,31.1,31.1,60,1008,Clouds,mây đen u ám,0.93,235,100,10000,2026-06-13 14:41:33,2026-06-13,28.3,nóng
Vung Tau,VN,29.4,34.4,29.4,29.4,73,1009,Clouds,mây cụm,5.15,177,60,10000,2026-06-13 14:41:33,2026-06-13,26.9,mát
Thu Dau Mot,VN,31.2,38.2,31.2,31.2,76,1008,Clouds,mây đen u ám,1.41,251,100,10000,2026-06-13 14:41:33,2026-06-13,28.7,nóng
Ba Ria,VN,31.2,36.6,31.2,31.2,65,1008,Clouds,mây cụm,3.88,181,84,10000,2026-06-13 14:41:33,2026-06-13,28.5,nóng
