city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,34.5,41.5,34.5,34.5,61,1005,Clouds,mây đen u ám,3.58,313,100,10000,2026-07-10 14:29:16,2026-07-10,31.7,nóng
Bien Hoa,VN,35.0,41.9,35.0,35.0,53,1005,Clouds,mây đen u ám,6.64,284,100,10000,2026-07-10 14:29:16,2026-07-10,32.1,rất nóng
Vung Tau,VN,31.9,37.7,31.9,31.9,63,1006,Clouds,mây đen u ám,5.17,258,97,10000,2026-07-10 14:29:16,2026-07-10,29.2,nóng
Thu Dau Mot,VN,35.1,42.1,35.1,35.1,60,1005,Clouds,mây đen u ám,7.28,279,100,10000,2026-07-10 14:29:16,2026-07-10,32.3,rất nóng
Ba Ria,VN,34.3,38.4,34.3,34.3,48,1006,Clouds,mây đen u ám,6.49,266,97,10000,2026-07-10 14:29:17,2026-07-10,31.3,nóng
