city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,34.5,41.5,34.5,34.5,63,1007,Clouds,mây cụm,4.64,226,83,10000,2026-06-21 15:23:00,2026-06-21,31.8,nóng
Bien Hoa,VN,33.9,35.3,33.9,33.9,40,1007,Clouds,mây rải rác,2.12,287,33,10000,2026-06-21 15:23:00,2026-06-21,30.7,nóng
Vung Tau,VN,29.4,34.6,29.4,29.4,75,1008,Clouds,mây đen u ám,6.3,184,86,10000,2026-06-21 15:23:00,2026-06-21,26.9,mát
Thu Dau Mot,VN,34.0,41.0,34.0,34.0,64,1007,Clouds,mây cụm,4.23,243,65,10000,2026-06-21 15:23:00,2026-06-21,31.3,nóng
Ba Ria,VN,32.0,37.7,32.0,32.0,62,1008,Clouds,mây rải rác,5.08,189,50,10000,2026-06-21 15:23:00,2026-06-21,29.2,nóng
