city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,32.8,39.8,32.8,32.8,64,1006,Clouds,mây cụm,3.13,288,54,10000,2026-07-23 13:25:06,2026-07-23,30.1,nóng
Bien Hoa,VN,32.8,37.7,32.8,32.8,56,1006,Rain,mưa nhẹ,3.06,284,71,10000,2026-07-23 13:25:06,2026-07-23,29.9,nóng
Vung Tau,VN,29.5,34.6,29.5,29.5,74,1007,Rain,mưa nhẹ,2.76,199,41,10000,2026-07-23 13:25:06,2026-07-23,27.0,mát
Thu Dau Mot,VN,32.8,39.8,32.8,32.8,64,1006,Clouds,mây cụm,3.07,274,63,10000,2026-07-23 13:25:06,2026-07-23,30.1,nóng
Ba Ria,VN,31.0,36.5,31.0,31.0,66,1007,Rain,mưa nhẹ,3.16,246,72,10000,2026-07-23 13:25:07,2026-07-23,28.3,nóng
