city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,31.2,38.2,31.2,31.2,75,1008,Clouds,mây đen u ám,0.89,290,100,10000,2026-06-10 15:02:23,2026-06-10,28.7,nóng
Bien Hoa,VN,31.1,38.0,31.1,31.1,70,1008,Clouds,mây đen u ám,2.94,256,100,10000,2026-06-10 15:02:23,2026-06-10,28.5,nóng
Vung Tau,VN,29.1,34.8,29.1,29.1,79,1008,Clouds,mây đen u ám,5.96,179,100,10000,2026-06-10 15:02:23,2026-06-10,26.7,mát
Thu Dau Mot,VN,31.2,38.2,31.2,31.2,75,1008,Clouds,mây đen u ám,3.16,241,100,10000,2026-06-10 15:02:23,2026-06-10,28.7,nóng
Ba Ria,VN,30.5,36.8,30.5,30.5,72,1008,Clouds,mây đen u ám,3.46,189,100,10000,2026-06-10 15:02:24,2026-06-10,28.0,nóng
