city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,28.9,34.6,28.9,29.0,80,1008,Clouds,mây cụm,4.12,250,81,10000,2026-08-29 17:37:47,2026-08-29,26.5,mát
Bien Hoa,VN,28.9,33.7,28.9,29.0,76,1008,Rain,mưa nhẹ,5.62,244,93,10000,2026-08-29 17:37:47,2026-08-29,26.4,mát
Vung Tau,VN,27.3,30.5,27.3,27.3,81,1008,Rain,mưa vừa,7.66,244,79,1936,2026-08-29 17:37:48,2026-08-29,24.9,mát
Thu Dau Mot,VN,29.0,34.6,29.0,29.0,79,1008,Rain,mưa nhẹ,4.12,250,95,10000,2026-08-29 17:37:48,2026-08-29,26.6,mát
Ba Ria,VN,26.9,29.9,26.9,26.9,83,1008,Rain,mưa nhẹ,5.52,245,98,5734,2026-08-29 17:37:48,2026-08-29,24.6,mát
