city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.0,37.0,30.0,30.0,81,1008,Clear,bầu trời quang đãng,4.12,220,0,10000,2026-05-14 17:31:36.572686+00:00,2026-05-14,27.6,nóng
Hanoi,VN,29.0,34.5,29.0,29.0,79,1001,Clouds,mây đen u ám,2.59,115,85,10000,2026-05-14 17:31:36.618123+00:00,2026-05-14,26.6,mát
Da Nang,VN,27.0,30.0,27.0,27.0,83,1005,Clouds,mây thưa,1.03,0,20,10000,2026-05-14 17:31:36.665705+00:00,2026-05-14,24.7,mát
Can Tho,VN,27.0,31.1,27.0,27.0,94,1008,Clear,bầu trời quang đãng,2.06,190,0,10000,2026-05-14 17:31:36.962576+00:00,2026-05-14,24.9,mát
Hue,VN,30.1,33.4,30.1,30.1,62,1004,Clouds,mây thưa,2.06,200,20,10000,2026-05-14 17:31:37.247593+00:00,2026-05-14,27.3,nóng
