city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,35.0,42.0,35.0,35.0,55,1008,Clear,bầu trời quang đãng,4.47,244,7,10000,2026-07-20 13:40:05,2026-07-20,32.1,rất nóng
Bien Hoa,VN,35.0,38.2,35.0,35.0,43,1008,Clear,bầu trời quang đãng,3.78,266,9,10000,2026-07-20 13:40:05,2026-07-20,31.9,rất nóng
Vung Tau,VN,28.9,33.8,28.9,28.9,77,1008,Clear,bầu trời quang đãng,6.64,168,0,10000,2026-07-20 13:40:05,2026-07-20,26.5,mát
Thu Dau Mot,VN,35.1,42.1,35.1,35.1,55,1008,Clear,bầu trời quang đãng,3.82,256,5,10000,2026-07-20 13:40:05,2026-07-20,32.2,rất nóng
Ba Ria,VN,32.1,37.4,32.1,32.1,60,1008,Clear,bầu trời quang đãng,4.43,197,7,10000,2026-07-20 13:40:05,2026-07-20,29.3,nóng
