city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,31.7,38.7,31.7,31.7,74,1010,Clouds,mây đen u ám,2.24,208,91,10000,2026-07-15 13:09:25,2026-07-15,29.2,nóng
Bien Hoa,VN,31.7,37.2,31.7,31.7,63,1010,Clouds,mây đen u ám,4.53,255,97,10000,2026-07-15 13:09:25,2026-07-15,29.0,nóng
Vung Tau,VN,28.6,32.8,28.6,28.6,75,1011,Clouds,mây đen u ám,3.98,225,86,10000,2026-07-15 13:09:25,2026-07-15,26.1,mát
Thu Dau Mot,VN,31.7,38.7,31.7,31.7,74,1010,Clouds,mây đen u ám,4.62,247,97,10000,2026-07-15 13:09:26,2026-07-15,29.2,nóng
Ba Ria,VN,30.5,36.1,30.5,30.5,69,1011,Clouds,mây cụm,3.96,239,80,10000,2026-07-15 13:09:26,2026-07-15,27.9,nóng
