city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.4,40.4,33.4,34.0,69,1007,Clouds,mây đen u ám,8.23,230,100,10000,2026-09-07 15:47:57,2026-09-07,30.8,nóng
Bien Hoa,VN,33.4,40.4,33.4,34.0,65,1007,Clouds,mây đen u ám,3.59,196,100,10000,2026-09-07 15:47:57,2026-09-07,30.7,nóng
Vung Tau,VN,29.3,34.1,29.3,29.3,74,1008,Rain,mưa vừa,8.7,210,97,4688,2026-09-07 15:47:57,2026-09-07,26.8,mát
Thu Dau Mot,VN,34.0,41.0,33.4,34.0,62,1007,Clouds,mây đen u ám,8.23,230,100,10000,2026-09-07 15:47:57,2026-09-07,31.2,nóng
Ba Ria,VN,29.5,34.4,29.5,29.5,72,1008,Rain,mưa nhẹ,6.24,217,99,10000,2026-09-07 15:47:57,2026-09-07,27.0,mát
