city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,32.8,39.8,32.8,33.0,70,1008,Rain,mưa nhẹ,4.12,300,99,10000,2026-09-16 15:58:30,2026-09-16,30.2,nóng
Bien Hoa,VN,32.8,39.8,32.8,33.0,63,1008,Clouds,mây đen u ám,1.54,312,99,10000,2026-09-16 15:58:30,2026-09-16,30.1,nóng
Vung Tau,VN,29.0,33.7,29.0,29.0,75,1009,Rain,mưa nhẹ,4.25,200,81,10000,2026-09-16 15:58:30,2026-09-16,26.5,mát
Thu Dau Mot,VN,33.0,40.0,32.8,33.0,62,1008,Clouds,mây đen u ám,4.12,300,99,10000,2026-09-16 15:58:30,2026-09-16,30.2,nóng
Ba Ria,VN,30.6,36.4,30.6,30.6,70,1009,Clouds,mây đen u ám,3.55,219,100,9685,2026-09-16 15:58:30,2026-09-16,28.0,nóng
