city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.0,37.0,30.0,32.0,80,1009,Clouds,mây cụm,6.17,160,75,9000,2026-05-24 19:01:30,2026-05-24,27.6,nóng
Bien Hoa,VN,28.9,33.1,28.9,32.0,73,1009,Clouds,mây đen u ám,4.74,162,100,10000,2026-05-24 19:01:30,2026-05-24,26.4,mát
Vung Tau,VN,29.2,35.0,29.2,29.2,78,1009,Clouds,mây đen u ám,5.66,179,100,10000,2026-05-24 19:01:30,2026-05-24,26.8,mát
Thu Dau Mot,VN,32.0,39.0,29.0,32.0,74,1009,Clouds,mây cụm,6.17,160,75,9000,2026-05-24 19:01:30,2026-05-24,29.5,nóng
Ba Ria,VN,29.5,35.8,29.5,29.5,78,1009,Clouds,mây đen u ám,3.42,184,99,10000,2026-05-24 19:01:30,2026-05-24,27.1,mát
