city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,28.9,34.3,28.9,29.0,79,1009,Clouds,mây cụm,2.24,170,71,10000,2026-09-14 16:26:23,2026-09-14,26.5,mát
Bien Hoa,VN,28.9,34.1,28.9,29.0,78,1009,Clouds,mây cụm,3.84,176,83,10000,2026-09-14 16:26:23,2026-09-14,26.5,mát
Vung Tau,VN,27.6,31.1,27.6,27.6,79,1009,Rain,mưa nhẹ,3.92,151,54,10000,2026-09-14 16:26:23,2026-09-14,25.2,mát
Thu Dau Mot,VN,29.0,34.6,29.0,29.0,79,1009,Rain,mưa nhẹ,1.54,180,87,10000,2026-09-14 16:26:23,2026-09-14,26.6,mát
Ba Ria,VN,28.5,32.8,28.5,28.5,77,1009,Rain,mưa nhẹ,3.76,160,62,10000,2026-09-14 16:26:23,2026-09-14,26.1,mát
