city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.4,40.4,33.4,33.4,69,1006,Clouds,mây đen u ám,3.13,268,100,10000,2026-07-09 14:31:37,2026-07-09,30.8,nóng
Bien Hoa,VN,33.4,38.3,33.4,33.4,54,1006,Clouds,mây đen u ám,5.64,278,100,10000,2026-07-09 14:31:37,2026-07-09,30.5,nóng
Vung Tau,VN,29.8,34.4,29.8,29.8,70,1006,Clouds,mây đen u ám,8.76,225,100,10000,2026-07-09 14:31:37,2026-07-09,27.2,mát
Thu Dau Mot,VN,33.4,40.4,33.4,33.4,69,1006,Clouds,mây đen u ám,6.07,272,100,10000,2026-07-09 14:31:37,2026-07-09,30.8,nóng
Ba Ria,VN,29.5,33.9,29.5,29.5,70,1006,Clouds,mây đen u ám,5.87,219,100,10000,2026-07-09 14:31:37,2026-07-09,26.9,mát
