city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,34.5,41.5,34.5,34.5,61,1007,Clouds,mây đen u ám,2.24,269,100,10000,2026-06-15 16:54:14,2026-06-15,31.7,nóng
Bien Hoa,VN,30.9,36.3,30.9,30.9,66,1007,Clouds,mây đen u ám,2.29,194,100,10000,2026-06-15 16:54:14,2026-06-15,28.2,nóng
Vung Tau,VN,29.8,36.8,29.8,29.8,79,1007,Clouds,mây rải rác,6.17,187,49,10000,2026-06-15 16:54:15,2026-06-15,27.4,mát
Thu Dau Mot,VN,31.0,35.8,31.0,31.0,64,1007,Clouds,mây đen u ám,2.91,223,100,10000,2026-06-15 16:54:15,2026-06-15,28.3,nóng
Ba Ria,VN,30.9,36.6,30.9,30.9,68,1007,Clouds,mây đen u ám,4.03,193,88,10000,2026-06-15 16:54:15,2026-06-15,28.3,nóng
