city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,27.3,31.1,27.3,27.3,87,1004,Clouds,mây đen u ám,0.45,294,100,4147.0,2026-07-02 14:24:25,2026-07-02,25.1,mát
Bien Hoa,VN,27.2,31.0,27.2,27.2,86,1005,Clouds,mây đen u ám,3.22,226,100,10000.0,2026-07-02 14:24:26,2026-07-02,24.9,mát
Vung Tau,VN,27.5,31.3,27.5,27.5,84,1006,Rain,mưa vừa,7.88,242,100,0.0,2026-07-02 14:24:26,2026-07-02,25.2,mát
Thu Dau Mot,VN,27.3,31.2,27.3,27.3,87,1004,Rain,mưa nhẹ,4.33,221,100,9306.0,2026-07-02 14:24:26,2026-07-02,25.1,mát
Ba Ria,VN,28.1,33.1,28.1,28.1,84,1006,Clouds,mây đen u ám,4.25,247,100,4029.0,2026-07-02 14:24:26,2026-07-02,25.8,mát
