city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.9,40.9,33.9,33.9,61,1004,Clouds,mây đen u ám,2.24,335,91,10000,2026-07-24 13:20:14,2026-07-24,31.1,nóng
Bien Hoa,VN,33.9,40.0,33.9,33.9,55,1004,Clouds,mây đen u ám,3.21,271,96,10000,2026-07-24 13:20:14,2026-07-24,31.0,nóng
Vung Tau,VN,29.2,34.1,29.2,29.2,74,1005,Rain,mưa nhẹ,5.23,185,97,10000,2026-07-24 13:20:14,2026-07-24,26.7,mát
Thu Dau Mot,VN,34.0,41.0,34.0,34.0,61,1004,Clouds,mây đen u ám,3.07,256,98,10000,2026-07-24 13:20:14,2026-07-24,31.2,nóng
Ba Ria,VN,31.4,37.1,31.4,31.4,65,1005,Rain,mưa nhẹ,4.45,211,95,10000,2026-07-24 13:20:14,2026-07-24,28.7,nóng
