city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,32.8,39.8,32.8,32.8,70,1005,Rain,mưa nhẹ,3.13,224,100,10000,2026-08-06 13:24:12,2026-08-06,30.2,nóng
Bien Hoa,VN,32.8,39.8,32.8,32.8,67,1006,Rain,mưa vừa,5.45,239,100,5469,2026-08-06 13:24:12,2026-08-06,30.1,nóng
Vung Tau,VN,30.0,36.1,30.0,30.0,74,1007,Rain,mưa nhẹ,6.01,244,100,10000,2026-08-06 13:24:12,2026-08-06,27.5,nóng
Thu Dau Mot,VN,32.8,39.8,32.8,32.8,70,1005,Rain,mưa nhẹ,6.39,245,99,10000,2026-08-06 13:24:12,2026-08-06,30.2,nóng
Ba Ria,VN,31.5,38.5,31.5,31.5,69,1007,Rain,mưa nhẹ,5.48,247,100,10000,2026-08-06 13:24:12,2026-08-06,28.9,nóng
