city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,34.5,41.0,34.5,34.5,54,1008,Clouds,mây thưa,2.68,175,22,10000,2026-07-21 13:23:19,2026-07-21,31.6,nóng
Bien Hoa,VN,34.5,37.7,34.5,34.5,45,1009,Clouds,mây cụm,3.09,274,69,10000,2026-07-21 13:23:20,2026-07-21,31.4,nóng
Vung Tau,VN,29.0,33.4,29.0,29.0,73,1009,Clouds,mây thưa,5.83,166,18,10000,2026-07-21 13:23:20,2026-07-21,26.5,mát
Thu Dau Mot,VN,34.5,41.0,34.5,34.5,54,1008,Clouds,mây cụm,3.15,262,56,10000,2026-07-21 13:23:20,2026-07-21,31.6,nóng
Ba Ria,VN,32.4,36.0,32.4,32.4,53,1009,Clouds,mây cụm,3.72,206,56,10000,2026-07-21 13:23:20,2026-07-21,29.5,nóng
