city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,28.9,35.2,28.9,29.0,83,1011,Clouds,mây đen u ám,4.12,240,98,10000,2026-08-27 21:53:57,2026-08-27,26.6,mát
Bien Hoa,VN,28.9,33.7,28.9,29.0,76,1011,Clouds,mây đen u ám,6.09,240,87,10000,2026-08-27 21:53:57,2026-08-27,26.4,mát
Vung Tau,VN,28.1,31.7,28.1,28.1,76,1012,Clouds,mây cụm,7.27,252,75,10000,2026-08-27 21:53:57,2026-08-27,25.6,mát
Thu Dau Mot,VN,29.0,35.7,29.0,29.0,84,1011,Clouds,mây đen u ám,4.12,240,89,10000,2026-08-27 21:53:58,2026-08-27,26.7,mát
Ba Ria,VN,27.2,29.9,27.2,27.2,77,1011,Clouds,mây cụm,4.69,258,83,10000,2026-08-27 21:53:58,2026-08-27,24.8,mát
