city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,32.3,39.3,32.3,32.3,72,1005,Clouds,mây cụm,0.89,194,65,10000,2026-06-03 15:49:30,2026-06-03,29.8,nóng
Bien Hoa,VN,31.7,37.9,31.7,31.7,65,1004,Clouds,mây cụm,4.69,246,72,10000,2026-06-03 15:49:30,2026-06-03,29.0,nóng
Vung Tau,VN,30.4,37.2,30.4,30.4,74,1005,Clouds,mây đen u ám,5.59,207,100,6087,2026-06-03 15:49:30,2026-06-03,27.9,nóng
Thu Dau Mot,VN,31.7,38.7,31.7,31.7,73,1004,Clouds,mây cụm,5.38,238,78,10000,2026-06-03 15:49:30,2026-06-03,29.2,nóng
Ba Ria,VN,31.8,37.8,31.8,31.8,64,1004,Clouds,mây đen u ám,4.41,252,100,10000,2026-06-03 15:49:30,2026-06-03,29.1,nóng
