city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.4,40.4,33.0,33.4,66,1005,Clouds,mây đen u ám,7.72,260,100,10000,2026-09-03 15:26:18,2026-09-03,30.7,nóng
Bien Hoa,VN,33.4,40.4,33.0,33.4,60,1005,Rain,mưa vừa,2.79,282,100,10000,2026-09-03 15:26:19,2026-09-03,30.6,nóng
Vung Tau,VN,31.7,37.6,31.7,31.7,64,1005,Clouds,mây đen u ám,6.61,236,100,10000,2026-09-03 15:26:19,2026-09-03,29.0,nóng
Thu Dau Mot,VN,33.0,38.9,33.0,33.4,58,1005,Rain,mưa cường độ nặng,7.72,260,100,10000,2026-09-03 15:26:19,2026-09-03,30.2,nóng
Ba Ria,VN,32.2,38.2,32.2,32.2,62,1005,Clouds,mây đen u ám,3.04,222,100,10000,2026-09-03 15:26:19,2026-09-03,29.4,nóng
