city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,33.4,40.4,33.4,33.4,67,1005,Clouds,mây đen u ám,0.89,328,100,10000,2026-06-04 15:14:29,2026-06-04,30.7,nóng
Bien Hoa,VN,33.4,40.4,33.4,33.4,62,1005,Clouds,mây đen u ám,4.95,228,95,10000,2026-06-04 15:14:29,2026-06-04,30.6,nóng
Vung Tau,VN,29.2,34.8,29.2,29.2,78,1006,Clouds,mây đen u ám,8.85,196,99,4028,2026-06-04 15:14:29,2026-06-04,26.8,mát
Thu Dau Mot,VN,33.4,40.4,33.4,33.4,67,1005,Clouds,mây đen u ám,5.51,224,96,10000,2026-06-04 15:14:30,2026-06-04,30.7,nóng
Ba Ria,VN,30.6,36.7,30.6,30.6,71,1006,Clouds,mây đen u ám,4.49,206,100,7008,2026-06-04 15:14:30,2026-06-04,28.0,nóng
