city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,25.0,26.2,25.0,26.0,99,1006,Rain,mưa vừa,1.54,160,100,10000,2026-09-23 15:58:39,2026-09-23,23.0,mát
Bien Hoa,VN,25.0,26.0,25.0,26.0,92,1006,Rain,mưa vừa,5.01,182,98,6817,2026-09-23 15:58:39,2026-09-23,22.9,mát
Vung Tau,VN,27.1,30.6,27.1,27.1,86,1007,Clouds,mây đen u ám,7.96,203,92,9538,2026-09-23 15:58:39,2026-09-23,24.8,mát
Thu Dau Mot,VN,26.0,26.0,25.1,26.0,100,1006,Rain,mưa nhẹ,1.54,160,100,10000,2026-09-23 15:58:40,2026-09-23,24.0,mát
Ba Ria,VN,27.4,31.8,27.4,27.4,88,1007,Rain,mưa vừa,5.42,198,86,6808,2026-09-23 15:58:40,2026-09-23,25.2,mát
