city,country,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,weather_main,weather_desc,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,extracted_at,extracted_date,heat_index,temp_category
Ho Chi Minh City,VN,30.0,37.0,30.0,30.0,77,1007,Clouds,mây đen u ám,6.69,250,100,10000,2026-08-31 17:19:35,2026-08-31,27.6,nóng
Bien Hoa,VN,30.0,35.8,30.0,30.0,73,1007,Clouds,mây đen u ám,4.67,251,100,10000,2026-08-31 17:19:35,2026-08-31,27.5,nóng
Vung Tau,VN,29.4,34.6,29.4,29.4,74,1007,Clouds,mây đen u ám,9.28,227,100,10000,2026-08-31 17:19:35,2026-08-31,26.9,mát
Thu Dau Mot,VN,30.0,36.1,30.0,30.1,74,1007,Clouds,mây đen u ám,6.69,250,100,10000,2026-08-31 17:19:35,2026-08-31,27.5,nóng
Ba Ria,VN,30.0,35.0,30.0,30.0,70,1007,Clouds,mây đen u ám,6.87,233,100,10000,2026-08-31 17:19:35,2026-08-31,27.4,nóng
